,Unnamed: 0,station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
349,349,aotizhongxin_aq,2018/2/15 5:00,15,,23,0.4,70,6
350,350,aotizhongxin_aq,2018/2/15 6:00,26,,14,0.4,85,6
351,351,aotizhongxin_aq,2018/2/15 7:00,37,42,13,0.4,94,10
352,352,aotizhongxin_aq,2018/2/15 8:00,50,56,15,0.5,101,15
353,353,aotizhongxin_aq,2018/2/15 9:00,52,61,17,0.5,99,13
354,354,aotizhongxin_aq,2018/2/15 10:00,52,66,21,0.5,94,17
355,355,aotizhongxin_aq,2018/2/15 11:00,63,81,26,0.6,90,25
356,356,aotizhongxin_aq,2018/2/15 12:00,78,91,29,0.8,86,16
357,357,aotizhongxin_aq,2018/2/15 13:00,109,118,43,1,72,22
358,358,aotizhongxin_aq,2018/2/15 14:00,195,202,50,1.3,67,41
359,359,aotizhongxin_aq,2018/2/15 15:00,278,284,59,1.3,51,49
360,360,aotizhongxin_aq,2018/2/15 16:00,183,204,85,1.4,10,47
361,361,aotizhongxin_aq,2018/2/15 17:00,178,191,78,1.6,14,52
362,362,aotizhongxin_aq,2018/2/15 18:00,226,248,56,1.4,31,57
363,363,aotizhongxin_aq,2018/2/15 19:00,298,320,51,1.5,35,70
364,364,aotizhongxin_aq,2018/2/15 20:00,263,295,42,1.2,43,57
365,365,aotizhongxin_aq,2018/2/15 21:00,214,230,39,1,44,42
366,366,aotizhongxin_aq,2018/2/15 22:00,145,172,39,1.1,38,35
367,367,aotizhongxin_aq,2018/2/15 23:00,126,145,44,1,31,31
368,368,aotizhongxin_aq,2018/2/16 0:00,78,112,28,0.7,51,18
369,369,aotizhongxin_aq,2018/2/16 1:00,34,57,16,0.4,68,10
370,370,aotizhongxin_aq,2018/2/16 2:00,17,34,8,0.4,81,9
371,371,aotizhongxin_aq,2018/2/16 3:00,16,21,6,0.3,85,6
372,372,aotizhongxin_aq,2018/2/16 4:00,14,24,5,0.3,89,5
373,373,aotizhongxin_aq,2018/2/16 5:00,17,27,5,0.2,93,5
374,374,aotizhongxin_aq,2018/2/16 6:00,12,20,4,0.2,97,4
375,375,aotizhongxin_aq,2018/2/16 7:00,11,17,4,0.2,99,3
376,376,aotizhongxin_aq,2018/2/16 8:00,11,18,5,0.2,102,3
377,377,aotizhongxin_aq,2018/2/16 9:00,7,16,5,0.2,102,3
378,378,aotizhongxin_aq,2018/2/16 10:00,6,20,9,0.2,97,2
379,379,aotizhongxin_aq,2018/2/16 11:00,7,26,20,0.3,82,2
380,380,aotizhongxin_aq,2018/2/16 12:00,13,25,32,0.3,66,3
381,381,aotizhongxin_aq,2018/2/16 13:00,17,33,33,0.3,62,3
382,382,aotizhongxin_aq,2018/2/16 14:00,18,36,50,0.4,42,4
383,383,aotizhongxin_aq,2018/2/16 15:00,29,47,41,0.5,49,9
384,384,aotizhongxin_aq,2018/2/16 16:00,42,63,42,0.6,46,10
385,385,aotizhongxin_aq,2018/2/16 17:00,55,81,48,0.7,30,
386,386,aotizhongxin_aq,2018/2/16 18:00,130,130,43,,23,
387,387,aotizhongxin_aq,2018/2/16 19:00,84,116,39,,25,7
388,388,aotizhongxin_aq,2018/2/16 20:00,71,88,,0.9,32,6
389,389,aotizhongxin_aq,2018/2/16 21:00,73,90,,1,38,6
390,390,aotizhongxin_aq,2018/2/16 22:00,61,83,31,1.2,33,6
391,391,aotizhongxin_aq,2018/2/16 23:00,65,82,44,1.4,20,7
392,392,aotizhongxin_aq,2018/2/17 0:00,65,90,36,1.4,27,8
393,393,aotizhongxin_aq,2018/2/17 1:00,72,90,38,1.3,25,8
394,394,aotizhongxin_aq,2018/2/17 2:00,66,94,37,1.5,28,9
395,395,aotizhongxin_aq,2018/2/17 3:00,70,77,29,1.3,41,11
396,396,aotizhongxin_aq,2018/2/17 4:00,74,,28,1.1,46,12
397,397,aotizhongxin_aq,2018/2/17 5:00,71,,29,1.2,53,14
398,398,aotizhongxin_aq,2018/2/17 6:00,91,,30,1.4,58,16
399,399,aotizhongxin_aq,2018/2/17 7:00,87,,34,1.5,59,18
400,400,aotizhongxin_aq,2018/2/17 8:00,82,84,37,1.6,59,20
401,401,aotizhongxin_aq,2018/2/17 9:00,83,,41,1.6,57,19
402,402,aotizhongxin_aq,2018/2/17 10:00,82,85,44,1.6,52,18
403,403,aotizhongxin_aq,2018/2/17 11:00,,,,,,
404,404,aotizhongxin_aq,2018/2/17 12:00,95,99,53,1.6,31,15
405,405,aotizhongxin_aq,2018/2/17 13:00,101,,59,1.5,23,12
406,406,aotizhongxin_aq,2018/2/17 14:00,104,104,55,1.5,26,11
407,407,aotizhongxin_aq,2018/2/17 15:00,109,,47,1.4,30,10
408,408,aotizhongxin_aq,2018/2/17 16:00,112,,53,1.4,24,10
409,409,aotizhongxin_aq,2018/2/17 17:00,114,,54,1.5,20,9
410,410,aotizhongxin_aq,2018/2/17 18:00,117,,56,1.8,16,12
411,411,aotizhongxin_aq,2018/2/17 19:00,121,,62,2.4,9,18
412,412,aotizhongxin_aq,2018/2/17 20:00,126,,67,2.6,2,15
413,413,aotizhongxin_aq,2018/2/17 21:00,123,,65,2.4,3,13
414,414,aotizhongxin_aq,2018/2/17 22:00,116,,68,2.1,2,14
415,415,aotizhongxin_aq,2018/2/17 23:00,108,,69,2,2,12
416,416,aotizhongxin_aq,2018/2/18 0:00,108,,65,2,4,11
417,417,aotizhongxin_aq,2018/2/18 1:00,118,,64,2.4,13,20
418,418,aotizhongxin_aq,2018/2/18 2:00,116,,47,2.2,32,23
419,419,aotizhongxin_aq,2018/2/18 3:00,123,,33,1.7,57,20
420,420,aotizhongxin_aq,2018/2/18 4:00,125,,29,1.6,75,21
421,421,aotizhongxin_aq,2018/2/18 5:00,123,,31,1.6,87,19
422,422,aotizhongxin_aq,2018/2/18 6:00,115,,36,1.6,91,19
423,423,aotizhongxin_aq,2018/2/18 7:00,121,,46,1.7,86,19
424,424,aotizhongxin_aq,2018/2/18 8:00,126,,55,1.9,79,22
425,425,aotizhongxin_aq,2018/2/18 9:00,118,,50,1.8,86,21
426,426,aotizhongxin_aq,2018/2/18 10:00,117,,61,1.8,74,23
427,427,aotizhongxin_aq,2018/2/18 11:00,114,,55,1.7,79,24
428,428,aotizhongxin_aq,2018/2/18 12:00,118,,49,1.8,82,21
429,429,aotizhongxin_aq,2018/2/18 13:00,122,,105,2,26,20
430,430,aotizhongxin_aq,2018/2/18 14:00,124,,103,2,20,17
431,431,aotizhongxin_aq,2018/2/18 15:00,129,,120,2.1,8,16
432,432,aotizhongxin_aq,2018/2/18 16:00,153,153,66,2.5,43,21
433,433,aotizhongxin_aq,2018/2/18 17:00,132,136,41,1.8,41,
434,434,aotizhongxin_aq,2018/2/18 18:00,106,,38,,44,
435,435,aotizhongxin_aq,2018/2/18 19:00,102,,32,,52,9
436,436,aotizhongxin_aq,2018/2/18 20:00,95,,,0.9,61,8
437,437,aotizhongxin_aq,2018/2/18 21:00,92,,,1.1,54,9
438,438,aotizhongxin_aq,2018/2/18 22:00,102,,34,1.4,47,10
439,439,aotizhongxin_aq,2018/2/18 23:00,104,,46,1.6,37,13
440,440,aotizhongxin_aq,2018/2/19 0:00,91,,38,1.5,45,12
441,441,aotizhongxin_aq,2018/2/19 1:00,87,98,38,1.8,46,22
442,442,aotizhongxin_aq,2018/2/19 2:00,115,,50,2.8,42,48
443,443,aotizhongxin_aq,2018/2/19 3:00,129,,51,2.8,48,50
444,444,aotizhongxin_aq,2018/2/19 4:00,132,,52,2.5,54,42
445,445,aotizhongxin_aq,2018/2/19 5:00,139,,55,2.6,58,41
446,446,aotizhongxin_aq,2018/2/19 6:00,154,,56,2.8,71,46
447,447,aotizhongxin_aq,2018/2/19 7:00,167,,54,2.7,85,47
448,448,aotizhongxin_aq,2018/2/19 8:00,174,,62,2.8,82,45
449,449,aotizhongxin_aq,2018/2/19 9:00,182,,69,2.9,74,40
450,450,aotizhongxin_aq,2018/2/19 10:00,181,,66,2.8,73,33
451,451,aotizhongxin_aq,2018/2/19 11:00,184,,79,2.7,51,27
452,452,aotizhongxin_aq,2018/2/19 12:00,190,,68,2.9,49,25
453,453,aotizhongxin_aq,2018/2/19 13:00,190,,70,2.6,37,19
454,454,aotizhongxin_aq,2018/2/19 14:00,142,,52,1.6,41,11
455,455,aotizhongxin_aq,2018/2/19 15:00,138,,51,1.6,37,10
456,456,aotizhongxin_aq,2018/2/19 16:00,145,,67,1.9,20,12
457,457,aotizhongxin_aq,2018/2/19 17:00,163,,77,2.2,11,13
458,458,aotizhongxin_aq,2018/2/19 18:00,154,,64,1.7,16,12
459,459,aotizhongxin_aq,2018/2/19 19:00,157,,75,1.7,7,10
460,460,aotizhongxin_aq,2018/2/19 20:00,156,,67,1.9,19,13
461,461,aotizhongxin_aq,2018/2/19 21:00,122,,34,1.7,48,13
462,462,aotizhongxin_aq,2018/2/19 22:00,86,,30,1.2,55,9
463,463,aotizhongxin_aq,2018/2/19 23:00,20,,18,0.4,74,4
464,464,aotizhongxin_aq,2018/2/20 0:00,16,,16,0.3,76,6
465,465,aotizhongxin_aq,2018/2/20 1:00,12,,11,0.3,83,4
466,466,aotizhongxin_aq,2018/2/20 2:00,7,,9,0.3,87,3
467,467,aotizhongxin_aq,2018/2/20 3:00,12,,9,0.3,87,5
468,468,aotizhongxin_aq,2018/2/20 4:00,8,,7,0.2,93,3
469,469,aotizhongxin_aq,2018/2/20 5:00,8,,7,0.2,96,4
470,470,aotizhongxin_aq,2018/2/20 6:00,12,,8,0.3,97,4
471,471,aotizhongxin_aq,2018/2/20 7:00,11,,8,0.2,100,3
472,472,aotizhongxin_aq,2018/2/20 8:00,10,,7,0.2,103,2
473,473,aotizhongxin_aq,2018/2/20 9:00,16,,9,0.2,100,2
474,474,aotizhongxin_aq,2018/2/20 10:00,12,16,14,0.2,93,2
475,475,aotizhongxin_aq,2018/2/20 11:00,10,17,22,0.3,81,2
476,476,aotizhongxin_aq,2018/2/20 12:00,12,21,27,0.3,73,2
477,477,aotizhongxin_aq,2018/2/20 13:00,17,25,25,0.3,72,4
478,478,aotizhongxin_aq,2018/2/20 14:00,41,102,47,0.6,48,7
479,479,aotizhongxin_aq,2018/2/20 15:00,61,66,60,0.8,33,14
480,480,aotizhongxin_aq,2018/2/20 16:00,55,,65,0.9,22,26
481,481,aotizhongxin_aq,2018/2/20 17:00,64,68,49,0.8,37,
482,482,aotizhongxin_aq,2018/2/20 18:00,48,51,32,,50,
483,483,aotizhongxin_aq,2018/2/20 19:00,38,47,34,,43,14
484,484,aotizhongxin_aq,2018/2/20 20:00,34,46,,0.7,28,11
485,485,aotizhongxin_aq,2018/2/20 21:00,23,29,,0.5,39,8
486,486,aotizhongxin_aq,2018/2/20 22:00,13,13,36,0.4,48,5
487,487,aotizhongxin_aq,2018/2/20 23:00,15,28,66,0.5,15,8
488,488,aotizhongxin_aq,2018/2/21 0:00,29,52,72,1,7,16
489,489,aotizhongxin_aq,2018/2/21 1:00,65,95,69,1.4,12,14
490,490,aotizhongxin_aq,2018/2/21 2:00,47,53,54,1,34,12
491,491,aotizhongxin_aq,2018/2/21 3:00,46,,43,0.7,52,22
492,492,aotizhongxin_aq,2018/2/21 4:00,54,,28,0.6,74,7
493,493,aotizhongxin_aq,2018/2/21 5:00,42,,17,0.5,89,6
494,494,aotizhongxin_aq,2018/2/21 6:00,37,,13,0.4,97,12
495,495,aotizhongxin_aq,2018/2/21 7:00,35,45,11,0.4,106,8
496,496,aotizhongxin_aq,2018/2/21 8:00,32,36,13,0.4,100,5
497,497,aotizhongxin_aq,2018/2/21 9:00,34,,16,0.4,97,5
498,498,aotizhongxin_aq,2018/2/21 10:00,31,59,,0.5,,6
499,499,aotizhongxin_aq,2018/2/21 11:00,28,41,35,0.6,66,
500,500,aotizhongxin_aq,2018/2/21 12:00,12,23,25,0.4,76,3
501,501,aotizhongxin_aq,2018/2/21 13:00,8,22,25,0.3,74,2
502,502,aotizhongxin_aq,2018/2/21 14:00,7,22,30,0.4,67,2
503,503,aotizhongxin_aq,2018/2/21 15:00,6,20,38,0.4,58,2
504,504,aotizhongxin_aq,2018/2/21 16:00,3,26,37,0.4,56,2
505,505,aotizhongxin_aq,2018/2/21 17:00,11,35,61,0.5,29,3
506,506,aotizhongxin_aq,2018/2/21 18:00,5,22,21,0.3,70,2
507,507,aotizhongxin_aq,2018/2/21 19:00,9,30,42,0.3,46,3
508,508,aotizhongxin_aq,2018/2/21 20:00,10,34,40,0.4,45,4
509,509,aotizhongxin_aq,2018/2/21 21:00,10,30,38,0.4,44,4
510,510,aotizhongxin_aq,2018/2/21 22:00,9,31,40,0.4,42,4
511,511,aotizhongxin_aq,2018/2/21 23:00,7,40,61,0.5,18,5
512,512,aotizhongxin_aq,2018/2/22 0:00,10,38,76,0.6,5,4
513,513,aotizhongxin_aq,2018/2/22 1:00,11,46,61,0.6,23,5
514,514,aotizhongxin_aq,2018/2/22 2:00,10,36,35,0.5,54,7
515,515,aotizhongxin_aq,2018/2/22 3:00,13,42,38,0.5,54,6
516,516,aotizhongxin_aq,2018/2/22 4:00,18,38,32,0.5,68,14
517,517,aotizhongxin_aq,2018/2/22 5:00,20,41,24,0.4,80,12
518,518,aotizhongxin_aq,2018/2/22 6:00,12,37,13,0.3,91,5
519,519,aotizhongxin_aq,2018/2/22 7:00,12,48,11,0.3,94,6
520,520,aotizhongxin_aq,2018/2/22 8:00,19,56,12,0.4,97,7
521,521,aotizhongxin_aq,2018/2/22 9:00,27,58,12,0.4,98,7
522,522,aotizhongxin_aq,2018/2/22 10:00,20,53,20,0.3,87,5
523,523,aotizhongxin_aq,2018/2/22 11:00,18,57,32,0.4,66,4
524,524,aotizhongxin_aq,2018/2/22 12:00,21,56,56,0.5,39,4
525,525,aotizhongxin_aq,2018/2/22 13:00,17,60,55,0.6,39,3
526,526,aotizhongxin_aq,2018/2/22 14:00,16,44,39,0.5,51,3
527,527,aotizhongxin_aq,2018/2/22 15:00,16,42,56,0.5,29,3
528,528,aotizhongxin_aq,2018/2/22 16:00,18,47,73,0.7,12,5
529,529,aotizhongxin_aq,2018/2/22 17:00,27,52,88,1,2,14
530,530,aotizhongxin_aq,2018/2/22 18:00,33,58,87,1,2,16
531,531,aotizhongxin_aq,2018/2/22 19:00,27,43,67,0.7,16,9
532,532,aotizhongxin_aq,2018/2/22 20:00,20,27,49,0.5,35,4
533,533,aotizhongxin_aq,2018/2/22 21:00,12,27,34,0.4,45,2
534,534,aotizhongxin_aq,2018/2/22 22:00,24,41,74,1.1,3,14
535,535,aotizhongxin_aq,2018/2/22 23:00,12,38,46,0.7,28,7
536,536,aotizhongxin_aq,2018/2/23 0:00,14,42,49,0.6,24,2
537,537,aotizhongxin_aq,2018/2/23 1:00,,,,,,
538,538,aotizhongxin_aq,2018/2/23 2:00,44,75,70,1.3,25,14
539,539,aotizhongxin_aq,2018/2/23 3:00,55,82,58,1.2,43,16
540,540,aotizhongxin_aq,2018/2/23 4:00,40,54,38,0.9,62,12
541,541,aotizhongxin_aq,2018/2/23 5:00,33,44,24,0.6,78,10
542,542,aotizhongxin_aq,2018/2/23 6:00,9,35,11,0.3,95,5
543,543,aotizhongxin_aq,2018/2/23 7:00,12,56,9,0.3,101,4
544,544,aotizhongxin_aq,2018/2/23 8:00,,,,,,
545,545,aotizhongxin_aq,2018/2/23 9:00,9,35,10,0.2,94,2
546,546,aotizhongxin_aq,2018/2/23 10:00,,,,,,
547,547,aotizhongxin_aq,2018/2/23 11:00,,,,,,
548,548,aotizhongxin_aq,2018/2/23 12:00,,,,,,
549,549,aotizhongxin_aq,2018/2/23 13:00,5,26,15,0.2,78,2
550,550,aotizhongxin_aq,2018/2/23 14:00,4,50,14,0.2,79,2
551,551,aotizhongxin_aq,2018/2/23 15:00,44,169,22,0.6,69,8
552,552,aotizhongxin_aq,2018/2/23 16:00,71,164,22,0.7,65,11
553,553,aotizhongxin_aq,2018/2/23 17:00,66,153,23,0.9,57,11
554,554,aotizhongxin_aq,2018/2/23 18:00,42,156,25,1,50,14
555,555,aotizhongxin_aq,2018/2/23 19:00,37,158,29,1,43,14
556,556,aotizhongxin_aq,2018/2/23 20:00,33,140,29,1.1,,18
557,557,aotizhongxin_aq,2018/2/23 21:00,29,125,31,1,30,17
558,558,aotizhongxin_aq,2018/2/23 22:00,25,92,31,1,29,19
559,559,aotizhongxin_aq,2018/2/23 23:00,23,72,32,1.1,29,21
560,560,aotizhongxin_aq,2018/2/24 0:00,22,61,36,1.2,28,24
561,561,aotizhongxin_aq,2018/2/24 1:00,16,38,27,0.9,45,19
562,562,aotizhongxin_aq,2018/2/24 2:00,19,44,20,0.9,54,14
563,563,aotizhongxin_aq,2018/2/24 3:00,18,37,20,0.8,57,12
564,564,aotizhongxin_aq,2018/2/24 4:00,16,37,15,0.6,65,9
565,565,aotizhongxin_aq,2018/2/24 5:00,16,33,13,0.5,69,7
566,566,aotizhongxin_aq,2018/2/24 6:00,17,33,12,0.4,72,6
567,567,aotizhongxin_aq,2018/2/24 7:00,21,43,12,0.4,74,5
568,568,aotizhongxin_aq,2018/2/24 8:00,25,49,15,0.4,72,6
569,569,aotizhongxin_aq,2018/2/24 9:00,25,57,16,0.4,73,6
570,570,aotizhongxin_aq,2018/2/24 10:00,28,60,21,0.5,68,6
571,571,aotizhongxin_aq,2018/2/24 11:00,32,67,28,0.6,59,8
572,572,aotizhongxin_aq,2018/2/24 12:00,28,58,27,0.5,61,7
573,573,aotizhongxin_aq,2018/2/24 13:00,23,59,23,0.5,61,6
574,574,aotizhongxin_aq,2018/2/24 14:00,19,49,23,0.4,51,6
575,575,aotizhongxin_aq,2018/2/24 15:00,19,35,20,0.4,52,5
576,576,aotizhongxin_aq,2018/2/24 16:00,17,29,23,0.4,47,4
577,577,aotizhongxin_aq,2018/2/24 17:00,19,28,23,0.4,44,5
578,578,aotizhongxin_aq,2018/2/24 18:00,21,31,21,0.4,43,8
579,579,aotizhongxin_aq,2018/2/24 19:00,21,31,27,0.5,34,10
580,580,aotizhongxin_aq,2018/2/24 20:00,23,34,28,0.5,29,12
581,581,aotizhongxin_aq,2018/2/24 21:00,30,38,30,0.6,25,13
582,582,aotizhongxin_aq,2018/2/24 22:00,32,42,45,0.6,11,10
583,583,aotizhongxin_aq,2018/2/24 23:00,27,35,70,0.8,2,7
584,584,aotizhongxin_aq,2018/2/25 0:00,27,41,67,0.9,2,8
585,585,aotizhongxin_aq,2018/2/25 1:00,38,51,60,1.2,9,21
586,586,aotizhongxin_aq,2018/2/25 2:00,39,48,46,1,25,18
587,587,aotizhongxin_aq,2018/2/25 3:00,39,46,41,0.8,35,13
588,588,aotizhongxin_aq,2018/2/25 4:00,43,53,45,0.9,38,13
589,589,aotizhongxin_aq,2018/2/25 5:00,52,55,48,0.9,48,12
590,590,aotizhongxin_aq,2018/2/25 6:00,60,71,47,0.9,57,12
591,591,aotizhongxin_aq,2018/2/25 7:00,72,78,37,0.8,75,14
592,592,aotizhongxin_aq,2018/2/25 8:00,78,88,27,0.8,99,15
593,593,aotizhongxin_aq,2018/2/25 9:00,91,100,34,0.8,95,16
594,594,aotizhongxin_aq,2018/2/25 10:00,93,109,43,0.9,80,19
595,595,aotizhongxin_aq,2018/2/25 11:00,101,115,52,1,67,20
596,596,aotizhongxin_aq,2018/2/25 12:00,103,118,61,1.1,52,19
597,597,aotizhongxin_aq,2018/2/25 13:00,100,114,62,1.1,46,19
598,598,aotizhongxin_aq,2018/2/25 14:00,97,114,76,1.2,26,19
599,599,aotizhongxin_aq,2018/2/25 15:00,94,113,100,1.4,2,18
600,600,aotizhongxin_aq,2018/2/25 16:00,100,112,113,1.4,2,18
601,601,aotizhongxin_aq,2018/2/25 17:00,102,122,101,1.7,2,17
602,602,aotizhongxin_aq,2018/2/25 18:00,95,114,92,2,2,16
603,603,aotizhongxin_aq,2018/2/25 19:00,,,,,,
604,604,aotizhongxin_aq,2018/2/25 20:00,91,,83,1.7,2,17
605,605,aotizhongxin_aq,2018/2/25 21:00,92,,73,1.3,2,16
606,606,aotizhongxin_aq,2018/2/25 22:00,103,,90,1.7,2,23
607,607,aotizhongxin_aq,2018/2/25 23:00,103,,90,1.7,2,23
608,608,aotizhongxin_aq,2018/2/26 0:00,106,,86,1.7,2,21
609,609,aotizhongxin_aq,2018/2/26 1:00,105,115,76,1.6,6,24
610,610,aotizhongxin_aq,2018/2/26 2:00,112,113,66,1.6,23,26
611,611,aotizhongxin_aq,2018/2/26 3:00,132,,57,1.7,48,36
612,612,aotizhongxin_aq,2018/2/26 4:00,140,,50,1.6,74,41
613,613,aotizhongxin_aq,2018/2/26 5:00,137,,52,1.5,87,36
614,614,aotizhongxin_aq,2018/2/26 6:00,135,,52,1.5,97,32
615,615,aotizhongxin_aq,2018/2/26 7:00,135,,55,1.4,102,30
616,616,aotizhongxin_aq,2018/2/26 8:00,142,,63,1.6,99,29
617,617,aotizhongxin_aq,2018/2/26 9:00,139,,69,1.6,92,28
618,618,aotizhongxin_aq,2018/2/26 10:00,134,,70,1.5,90,26
619,619,aotizhongxin_aq,2018/2/26 11:00,137,,74,1.5,77,25
620,620,aotizhongxin_aq,2018/2/26 12:00,136,,76,1.6,65,23
621,621,aotizhongxin_aq,2018/2/26 13:00,142,144,122,1.8,13,20
622,622,aotizhongxin_aq,2018/2/26 14:00,146,149,140,2,2,17
623,623,aotizhongxin_aq,2018/2/26 15:00,161,,154,2.6,2,37
624,624,aotizhongxin_aq,2018/2/26 16:00,176,,135,2.6,2,45
625,625,aotizhongxin_aq,2018/2/26 17:00,183,,138,2.9,2,41
626,626,aotizhongxin_aq,2018/2/26 18:00,190,,136,2.8,2,29
627,627,aotizhongxin_aq,2018/2/26 19:00,201,,139,2.4,2,24
628,628,aotizhongxin_aq,2018/2/26 20:00,186,,134,2.5,,20
629,629,aotizhongxin_aq,2018/2/26 21:00,240,246,101,2.7,2,10
630,630,aotizhongxin_aq,2018/2/26 22:00,238,251,91,3.9,2,14
631,631,aotizhongxin_aq,2018/2/26 23:00,237,,87,5.3,2,18
632,632,aotizhongxin_aq,2018/2/27 0:00,248,253,77,4.8,2,19
633,633,aotizhongxin_aq,2018/2/27 1:00,179,,45,2.2,5,9
634,634,aotizhongxin_aq,2018/2/27 2:00,150,,36,1.3,20,8
635,635,aotizhongxin_aq,2018/2/27 3:00,156,,33,1.3,26,8
636,636,aotizhongxin_aq,2018/2/27 4:00,163,,31,1.4,36,9
637,637,aotizhongxin_aq,2018/2/27 5:00,166,,32,1.5,42,9
638,638,aotizhongxin_aq,2018/2/27 6:00,170,,33,1.4,49,9
639,639,aotizhongxin_aq,2018/2/27 7:00,170,,37,1.5,55,9
640,640,aotizhongxin_aq,2018/2/27 8:00,158,,32,1.3,74,10
641,641,aotizhongxin_aq,2018/2/27 9:00,157,,35,1.3,74,10
642,642,aotizhongxin_aq,2018/2/27 10:00,152,,39,1.3,76,11
643,643,aotizhongxin_aq,2018/2/27 11:00,141,152,36,1.3,84,12
644,644,aotizhongxin_aq,2018/2/27 12:00,139,159,35,1.3,82,11
645,645,aotizhongxin_aq,2018/2/27 13:00,134,169,40,1.3,73,11
646,646,aotizhongxin_aq,2018/2/27 14:00,120,153,31,1.1,81,11
647,647,aotizhongxin_aq,2018/2/27 15:00,93,124,29,1.1,76,11
648,648,aotizhongxin_aq,2018/2/27 16:00,97,126,34,1.1,65,10
649,649,aotizhongxin_aq,2018/2/27 17:00,93,115,32,1,64,10
650,650,aotizhongxin_aq,2018/2/27 18:00,88,105,32,1,62,9
651,651,aotizhongxin_aq,2018/2/27 19:00,93,99,33,1,59,9
652,652,aotizhongxin_aq,2018/2/27 20:00,97,105,40,1,48,7
653,653,aotizhongxin_aq,2018/2/27 21:00,105,,38,0.9,51,8
654,654,aotizhongxin_aq,2018/2/27 22:00,107,,37,0.9,52,8
655,655,aotizhongxin_aq,2018/2/27 23:00,103,,38,1,56,11
656,656,aotizhongxin_aq,2018/2/28 0:00,100,,53,1.2,45,15
657,657,aotizhongxin_aq,2018/2/28 1:00,106,115,51,1.4,56,18
658,658,aotizhongxin_aq,2018/2/28 2:00,109,119,51,1.5,55,18
659,659,aotizhongxin_aq,2018/2/28 3:00,111,115,45,1.4,66,17
660,660,aotizhongxin_aq,2018/2/28 4:00,114,118,48,1.5,68,16
661,661,aotizhongxin_aq,2018/2/28 5:00,122,,48,1.4,75,15
662,662,aotizhongxin_aq,2018/2/28 6:00,130,,53,1.4,72,13
663,663,aotizhongxin_aq,2018/2/28 7:00,124,128,53,1.3,74,11
664,664,aotizhongxin_aq,2018/2/28 8:00,118,136,53,1.2,75,10
665,665,aotizhongxin_aq,2018/2/28 9:00,123,126,66,1.3,61,10
666,666,aotizhongxin_aq,2018/2/28 10:00,123,143,73,1.4,53,12
667,667,aotizhongxin_aq,2018/2/28 11:00,114,138,79,1.4,37,9
668,668,aotizhongxin_aq,2018/2/28 12:00,54,98,40,0.6,57,2
669,669,aotizhongxin_aq,2018/2/28 13:00,12,194,9,0.2,82,2
670,670,aotizhongxin_aq,2018/2/28 14:00,8,120,9,0.2,81,2
671,671,aotizhongxin_aq,2018/2/28 15:00,9,84,10,0.2,78,2
672,672,aotizhongxin_aq,2018/2/28 16:00,3,63,13,0.2,73,2
673,673,aotizhongxin_aq,2018/2/28 17:00,11,56,13,0.2,72,2
674,674,aotizhongxin_aq,2018/2/28 18:00,3,37,14,0.2,71,2
675,675,aotizhongxin_aq,2018/2/28 19:00,4,23,17,0.2,67,2
676,676,aotizhongxin_aq,2018/2/28 20:00,7,24,13,0.2,70,2
677,677,aotizhongxin_aq,2018/2/28 21:00,6,24,14,0.2,66,2
678,678,aotizhongxin_aq,2018/2/28 22:00,8,28,11,0.2,72,3
679,679,aotizhongxin_aq,2018/2/28 23:00,7,34,16,0.4,66,9
680,680,aotizhongxin_aq,2018/3/1 0:00,9,47,22,0.4,58,9
681,681,aotizhongxin_aq,2018/3/1 1:00,14,47,19,0.4,61,8
682,682,aotizhongxin_aq,2018/3/1 2:00,11,38,,0.4,61,
683,683,aotizhongxin_aq,2018/3/1 3:00,4,33,9,0.3,,5
684,684,aotizhongxin_aq,2018/3/1 4:00,,18,6,0.2,82,3
685,685,aotizhongxin_aq,2018/3/1 5:00,6,10,5,0.3,85,3
686,686,aotizhongxin_aq,2018/3/1 6:00,6,16,5,0.3,87,4
687,687,aotizhongxin_aq,2018/3/1 7:00,11,40,8,0.3,86,3
688,688,aotizhongxin_aq,2018/3/1 8:00,20,56,12,0.3,86,4
689,689,aotizhongxin_aq,2018/3/1 9:00,25,71,13,0.4,84,6
690,690,aotizhongxin_aq,2018/3/1 10:00,33,80,20,0.4,78,7
691,691,aotizhongxin_aq,2018/3/1 11:00,32,85,23,0.5,73,7
692,692,aotizhongxin_aq,2018/3/1 12:00,34,89,21,0.5,70,7
693,693,aotizhongxin_aq,2018/3/1 13:00,30,78,28,0.5,60,7
694,694,aotizhongxin_aq,2018/3/1 14:00,35,69,30,0.5,52,7
695,695,aotizhongxin_aq,2018/3/1 15:00,41,74,34,0.6,44,8
696,696,aotizhongxin_aq,2018/3/1 16:00,54,82,38,0.7,34,12
697,697,aotizhongxin_aq,2018/3/1 17:00,69,103,43,0.8,23,16
698,698,aotizhongxin_aq,2018/3/1 18:00,71,102,43,0.9,19,17
699,699,aotizhongxin_aq,2018/3/1 19:00,65,91,40,0.9,21,15
700,700,aotizhongxin_aq,2018/3/1 20:00,60,75,36,0.8,25,13
701,701,aotizhongxin_aq,2018/3/1 21:00,62,75,33,0.8,27,16
702,702,aotizhongxin_aq,2018/3/1 22:00,59,72,35,0.8,24,19
703,703,aotizhongxin_aq,2018/3/1 23:00,53,68,40,0.8,18,19
