station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
aotizhongxin_aq,2018/2/16 21:00,73,90,,1,38,6
aotizhongxin_aq,2018/2/16 22:00,61,83,31,1.2,33,6
aotizhongxin_aq,2018/2/16 23:00,65,82,44,1.4,20,7
aotizhongxin_aq,2018/2/17 0:00,65,90,36,1.4,27,8
aotizhongxin_aq,2018/2/17 1:00,72,90,38,1.3,25,8
aotizhongxin_aq,2018/2/17 2:00,66,94,37,1.5,28,9
aotizhongxin_aq,2018/2/17 3:00,70,77,29,1.3,41,11
aotizhongxin_aq,2018/2/17 4:00,74,,28,1.1,46,12
aotizhongxin_aq,2018/2/17 5:00,71,,29,1.2,53,14
aotizhongxin_aq,2018/2/17 6:00,91,,30,1.4,58,16
aotizhongxin_aq,2018/2/17 7:00,87,,34,1.5,59,18
aotizhongxin_aq,2018/2/17 8:00,82,84,37,1.6,59,20
aotizhongxin_aq,2018/2/17 9:00,83,,41,1.6,57,19
aotizhongxin_aq,2018/2/17 10:00,82,85,44,1.6,52,18
aotizhongxin_aq,2018/2/17 11:00,,,,,,
aotizhongxin_aq,2018/2/17 12:00,95,99,53,1.6,31,15
aotizhongxin_aq,2018/2/17 13:00,101,,59,1.5,23,12
aotizhongxin_aq,2018/2/17 14:00,104,104,55,1.5,26,11
aotizhongxin_aq,2018/2/17 15:00,109,,47,1.4,30,10
aotizhongxin_aq,2018/2/17 16:00,112,,53,1.4,24,10
aotizhongxin_aq,2018/2/17 17:00,114,,54,1.5,20,9
aotizhongxin_aq,2018/2/17 18:00,117,,56,1.8,16,12
aotizhongxin_aq,2018/2/17 19:00,121,,62,2.4,9,18
aotizhongxin_aq,2018/2/17 20:00,126,,67,2.6,2,15
aotizhongxin_aq,2018/2/17 21:00,123,,65,2.4,3,13
aotizhongxin_aq,2018/2/17 22:00,116,,68,2.1,2,14
aotizhongxin_aq,2018/2/17 23:00,108,,69,2,2,12
aotizhongxin_aq,2018/2/18 0:00,108,,65,2,4,11
aotizhongxin_aq,2018/2/18 1:00,118,,64,2.4,13,20
aotizhongxin_aq,2018/2/18 2:00,116,,47,2.2,32,23
aotizhongxin_aq,2018/2/18 3:00,123,,33,1.7,57,20
aotizhongxin_aq,2018/2/18 4:00,125,,29,1.6,75,21
aotizhongxin_aq,2018/2/18 5:00,123,,31,1.6,87,19
aotizhongxin_aq,2018/2/18 6:00,115,,36,1.6,91,19
aotizhongxin_aq,2018/2/18 7:00,121,,46,1.7,86,19
aotizhongxin_aq,2018/2/18 8:00,126,,55,1.9,79,22
aotizhongxin_aq,2018/2/18 9:00,118,,50,1.8,86,21
aotizhongxin_aq,2018/2/18 10:00,117,,61,1.8,74,23
aotizhongxin_aq,2018/2/18 11:00,114,,55,1.7,79,24
aotizhongxin_aq,2018/2/18 12:00,118,,49,1.8,82,21
aotizhongxin_aq,2018/2/18 13:00,122,,105,2,26,20
aotizhongxin_aq,2018/2/18 14:00,124,,103,2,20,17
aotizhongxin_aq,2018/2/18 15:00,129,,120,2.1,8,16
aotizhongxin_aq,2018/2/18 16:00,153,153,66,2.5,43,21
aotizhongxin_aq,2018/2/18 17:00,132,136,41,1.8,41,
aotizhongxin_aq,2018/2/18 18:00,106,,38,,44,
aotizhongxin_aq,2018/2/18 19:00,102,,32,,52,9
aotizhongxin_aq,2018/2/18 20:00,95,,,0.9,61,8
aotizhongxin_aq,2018/2/18 21:00,92,,,1.1,54,9
aotizhongxin_aq,2018/2/18 22:00,102,,34,1.4,47,10
aotizhongxin_aq,2018/2/18 23:00,104,,46,1.6,37,13
aotizhongxin_aq,2018/2/19 0:00,91,,38,1.5,45,12
aotizhongxin_aq,2018/2/19 1:00,87,98,38,1.8,46,22
aotizhongxin_aq,2018/2/19 2:00,115,,50,2.8,42,48
aotizhongxin_aq,2018/2/19 3:00,129,,51,2.8,48,50
aotizhongxin_aq,2018/2/19 4:00,132,,52,2.5,54,42
aotizhongxin_aq,2018/2/19 5:00,139,,55,2.6,58,41
aotizhongxin_aq,2018/2/19 6:00,154,,56,2.8,71,46
aotizhongxin_aq,2018/2/19 7:00,167,,54,2.7,85,47
aotizhongxin_aq,2018/2/19 8:00,174,,62,2.8,82,45
aotizhongxin_aq,2018/2/19 9:00,182,,69,2.9,74,40
aotizhongxin_aq,2018/2/19 10:00,181,,66,2.8,73,33
aotizhongxin_aq,2018/2/19 11:00,184,,79,2.7,51,27
aotizhongxin_aq,2018/2/19 12:00,190,,68,2.9,49,25
aotizhongxin_aq,2018/2/19 13:00,190,,70,2.6,37,19
aotizhongxin_aq,2018/2/19 14:00,142,,52,1.6,41,11
aotizhongxin_aq,2018/2/19 15:00,138,,51,1.6,37,10
aotizhongxin_aq,2018/2/19 16:00,145,,67,1.9,20,12
aotizhongxin_aq,2018/2/19 17:00,163,,77,2.2,11,13
aotizhongxin_aq,2018/2/19 18:00,154,,64,1.7,16,12
aotizhongxin_aq,2018/2/19 19:00,157,,75,1.7,7,10
aotizhongxin_aq,2018/2/19 20:00,156,,67,1.9,19,13
aotizhongxin_aq,2018/2/19 21:00,122,,34,1.7,48,13
aotizhongxin_aq,2018/2/19 22:00,86,,30,1.2,55,9
aotizhongxin_aq,2018/2/19 23:00,20,,18,0.4,74,4
aotizhongxin_aq,2018/2/20 0:00,16,,16,0.3,76,6
aotizhongxin_aq,2018/2/20 1:00,12,,11,0.3,83,4
aotizhongxin_aq,2018/2/20 2:00,7,,9,0.3,87,3
aotizhongxin_aq,2018/2/20 3:00,12,,9,0.3,87,5
aotizhongxin_aq,2018/2/20 4:00,8,,7,0.2,93,3
aotizhongxin_aq,2018/2/20 5:00,8,,7,0.2,96,4
aotizhongxin_aq,2018/2/20 6:00,12,,8,0.3,97,4
aotizhongxin_aq,2018/2/20 7:00,11,,8,0.2,100,3
aotizhongxin_aq,2018/2/20 8:00,10,,7,0.2,103,2
aotizhongxin_aq,2018/2/20 9:00,16,,9,0.2,100,2
aotizhongxin_aq,2018/2/20 10:00,12,16,14,0.2,93,2
aotizhongxin_aq,2018/2/20 11:00,10,17,22,0.3,81,2
aotizhongxin_aq,2018/2/20 12:00,12,21,27,0.3,73,2
aotizhongxin_aq,2018/2/20 13:00,17,25,25,0.3,72,4
aotizhongxin_aq,2018/2/20 14:00,41,102,47,0.6,48,7
aotizhongxin_aq,2018/2/20 15:00,61,66,60,0.8,33,14
aotizhongxin_aq,2018/2/20 16:00,55,,65,0.9,22,26
aotizhongxin_aq,2018/2/20 17:00,64,68,49,0.8,37,
aotizhongxin_aq,2018/2/20 18:00,48,51,32,,50,
aotizhongxin_aq,2018/2/20 19:00,38,47,34,,43,14
aotizhongxin_aq,2018/2/20 20:00,34,46,,0.7,28,11
aotizhongxin_aq,2018/2/20 21:00,23,29,,0.5,39,8
aotizhongxin_aq,2018/2/20 22:00,13,13,36,0.4,48,5
aotizhongxin_aq,2018/2/20 23:00,15,28,66,0.5,15,8
aotizhongxin_aq,2018/2/21 0:00,29,52,72,1,7,16
aotizhongxin_aq,2018/2/21 1:00,65,95,69,1.4,12,14
aotizhongxin_aq,2018/2/21 2:00,47,53,54,1,34,12
aotizhongxin_aq,2018/2/21 3:00,46,,43,0.7,52,22
aotizhongxin_aq,2018/2/21 4:00,54,,28,0.6,74,7
aotizhongxin_aq,2018/2/21 5:00,42,,17,0.5,89,6
aotizhongxin_aq,2018/2/21 6:00,37,,13,0.4,97,12
aotizhongxin_aq,2018/2/21 7:00,35,45,11,0.4,106,8
aotizhongxin_aq,2018/2/21 8:00,32,36,13,0.4,100,5
aotizhongxin_aq,2018/2/21 9:00,34,,16,0.4,97,5
aotizhongxin_aq,2018/2/21 10:00,31,59,,0.5,,6
aotizhongxin_aq,2018/2/21 11:00,28,41,35,0.6,66,
aotizhongxin_aq,2018/2/21 12:00,12,23,25,0.4,76,3
aotizhongxin_aq,2018/2/21 13:00,8,22,25,0.3,74,2
aotizhongxin_aq,2018/2/21 14:00,7,22,30,0.4,67,2
aotizhongxin_aq,2018/2/21 15:00,6,20,38,0.4,58,2
aotizhongxin_aq,2018/2/21 16:00,3,26,37,0.4,56,2
aotizhongxin_aq,2018/2/21 17:00,11,35,61,0.5,29,3
aotizhongxin_aq,2018/2/21 18:00,5,22,21,0.3,70,2
aotizhongxin_aq,2018/2/21 19:00,9,30,42,0.3,46,3
aotizhongxin_aq,2018/2/21 20:00,10,34,40,0.4,45,4
aotizhongxin_aq,2018/2/21 21:00,10,30,38,0.4,44,4
aotizhongxin_aq,2018/2/21 22:00,9,31,40,0.4,42,4
aotizhongxin_aq,2018/2/21 23:00,7,40,61,0.5,18,5
aotizhongxin_aq,2018/2/22 0:00,10,38,76,0.6,5,4
aotizhongxin_aq,2018/2/22 1:00,11,46,61,0.6,23,5
aotizhongxin_aq,2018/2/22 2:00,10,36,35,0.5,54,7
aotizhongxin_aq,2018/2/22 3:00,13,42,38,0.5,54,6
aotizhongxin_aq,2018/2/22 4:00,18,38,32,0.5,68,14
aotizhongxin_aq,2018/2/22 5:00,20,41,24,0.4,80,12
aotizhongxin_aq,2018/2/22 6:00,12,37,13,0.3,91,5
aotizhongxin_aq,2018/2/22 7:00,12,48,11,0.3,94,6
aotizhongxin_aq,2018/2/22 8:00,19,56,12,0.4,97,7
aotizhongxin_aq,2018/2/22 9:00,27,58,12,0.4,98,7
aotizhongxin_aq,2018/2/22 10:00,20,53,20,0.3,87,5
aotizhongxin_aq,2018/2/22 11:00,18,57,32,0.4,66,4
aotizhongxin_aq,2018/2/22 12:00,21,56,56,0.5,39,4
aotizhongxin_aq,2018/2/22 13:00,17,60,55,0.6,39,3
aotizhongxin_aq,2018/2/22 14:00,16,44,39,0.5,51,3
aotizhongxin_aq,2018/2/22 15:00,16,42,56,0.5,29,3
aotizhongxin_aq,2018/2/22 16:00,18,47,73,0.7,12,5
aotizhongxin_aq,2018/2/22 17:00,27,52,88,1,2,14
aotizhongxin_aq,2018/2/22 18:00,33,58,87,1,2,16
aotizhongxin_aq,2018/2/22 19:00,27,43,67,0.7,16,9
aotizhongxin_aq,2018/2/22 20:00,20,27,49,0.5,35,4
aotizhongxin_aq,2018/2/22 21:00,12,27,34,0.4,45,2
aotizhongxin_aq,2018/2/22 22:00,24,41,74,1.1,3,14
aotizhongxin_aq,2018/2/22 23:00,12,38,46,0.7,28,7
aotizhongxin_aq,2018/2/23 0:00,14,42,49,0.6,24,2
aotizhongxin_aq,2018/2/23 1:00,,,,,,
aotizhongxin_aq,2018/2/23 2:00,44,75,70,1.3,25,14
aotizhongxin_aq,2018/2/23 3:00,55,82,58,1.2,43,16
aotizhongxin_aq,2018/2/23 4:00,40,54,38,0.9,62,12
aotizhongxin_aq,2018/2/23 5:00,33,44,24,0.6,78,10
aotizhongxin_aq,2018/2/23 6:00,9,35,11,0.3,95,5
aotizhongxin_aq,2018/2/23 7:00,12,56,9,0.3,101,4
aotizhongxin_aq,2018/2/23 9:00,9,35,10,0.2,94,2
aotizhongxin_aq,2018/2/23 13:00,5,26,15,0.2,78,2
aotizhongxin_aq,2018/2/23 14:00,4,50,14,0.2,79,2
aotizhongxin_aq,2018/2/23 15:00,44,169,22,0.6,69,8
aotizhongxin_aq,2018/2/23 16:00,71,164,22,0.7,65,11
aotizhongxin_aq,2018/2/23 17:00,66,153,23,0.9,57,11
aotizhongxin_aq,2018/2/23 18:00,42,156,25,1,50,14
aotizhongxin_aq,2018/2/23 19:00,37,158,29,1,43,14
aotizhongxin_aq,2018/2/23 20:00,33,140,29,1.1,,18
aotizhongxin_aq,2018/2/23 21:00,29,125,31,1,30,17
aotizhongxin_aq,2018/2/23 22:00,25,92,31,1,29,19
aotizhongxin_aq,2018/2/23 23:00,23,72,32,1.1,29,21
aotizhongxin_aq,2018/2/24 0:00,22,61,36,1.2,28,24
aotizhongxin_aq,2018/2/24 1:00,16,38,27,0.9,45,19
aotizhongxin_aq,2018/2/24 2:00,19,44,20,0.9,54,14
aotizhongxin_aq,2018/2/24 3:00,18,37,20,0.8,57,12
aotizhongxin_aq,2018/2/24 4:00,16,37,15,0.6,65,9
aotizhongxin_aq,2018/2/24 5:00,16,33,13,0.5,69,7
aotizhongxin_aq,2018/2/24 6:00,17,33,12,0.4,72,6
aotizhongxin_aq,2018/2/24 7:00,21,43,12,0.4,74,5
aotizhongxin_aq,2018/2/24 8:00,25,49,15,0.4,72,6
aotizhongxin_aq,2018/2/24 9:00,25,57,16,0.4,73,6
aotizhongxin_aq,2018/2/24 10:00,28,60,21,0.5,68,6
aotizhongxin_aq,2018/2/24 11:00,32,67,28,0.6,59,8
aotizhongxin_aq,2018/2/24 12:00,28,58,27,0.5,61,7
aotizhongxin_aq,2018/2/24 13:00,23,59,23,0.5,61,6
aotizhongxin_aq,2018/2/24 14:00,19,49,23,0.4,51,6
aotizhongxin_aq,2018/2/24 15:00,19,35,20,0.4,52,5
aotizhongxin_aq,2018/2/24 16:00,17,29,23,0.4,47,4
aotizhongxin_aq,2018/2/24 17:00,19,28,23,0.4,44,5
aotizhongxin_aq,2018/2/24 18:00,21,31,21,0.4,43,8
aotizhongxin_aq,2018/2/24 19:00,21,31,27,0.5,34,10
aotizhongxin_aq,2018/2/24 20:00,23,34,28,0.5,29,12
aotizhongxin_aq,2018/2/24 21:00,30,38,30,0.6,25,13
aotizhongxin_aq,2018/2/24 22:00,32,42,45,0.6,11,10
aotizhongxin_aq,2018/2/24 23:00,27,35,70,0.8,2,7
aotizhongxin_aq,2018/2/25 0:00,27,41,67,0.9,2,8
aotizhongxin_aq,2018/2/25 1:00,38,51,60,1.2,9,21
aotizhongxin_aq,2018/2/25 2:00,39,48,46,1,25,18
aotizhongxin_aq,2018/2/25 3:00,39,46,41,0.8,35,13
aotizhongxin_aq,2018/2/25 4:00,43,53,45,0.9,38,13
aotizhongxin_aq,2018/2/25 5:00,52,55,48,0.9,48,12
aotizhongxin_aq,2018/2/25 6:00,60,71,47,0.9,57,12
aotizhongxin_aq,2018/2/25 7:00,72,78,37,0.8,75,14
aotizhongxin_aq,2018/2/25 8:00,78,88,27,0.8,99,15
aotizhongxin_aq,2018/2/25 9:00,91,100,34,0.8,95,16
aotizhongxin_aq,2018/2/25 10:00,93,109,43,0.9,80,19
aotizhongxin_aq,2018/2/25 11:00,101,115,52,1,67,20
aotizhongxin_aq,2018/2/25 12:00,103,118,61,1.1,52,19
aotizhongxin_aq,2018/2/25 13:00,100,114,62,1.1,46,19
aotizhongxin_aq,2018/2/25 14:00,97,114,76,1.2,26,19
aotizhongxin_aq,2018/2/25 15:00,94,113,100,1.4,2,18
aotizhongxin_aq,2018/2/25 16:00,100,112,113,1.4,2,18
aotizhongxin_aq,2018/2/25 17:00,102,122,101,1.7,2,17
aotizhongxin_aq,2018/2/25 18:00,95,114,92,2,2,16
aotizhongxin_aq,2018/2/25 19:00,,,,,,
aotizhongxin_aq,2018/2/25 20:00,91,,83,1.7,2,17
aotizhongxin_aq,2018/2/25 21:00,92,,73,1.3,2,16
aotizhongxin_aq,2018/2/25 22:00,103,,90,1.7,2,23
aotizhongxin_aq,2018/2/25 23:00,103,,90,1.7,2,23
aotizhongxin_aq,2018/2/26 0:00,106,,86,1.7,2,21
aotizhongxin_aq,2018/2/26 1:00,105,115,76,1.6,6,24
aotizhongxin_aq,2018/2/26 2:00,112,113,66,1.6,23,26
aotizhongxin_aq,2018/2/26 3:00,132,,57,1.7,48,36
aotizhongxin_aq,2018/2/26 4:00,140,,50,1.6,74,41
aotizhongxin_aq,2018/2/26 5:00,137,,52,1.5,87,36
aotizhongxin_aq,2018/2/26 6:00,135,,52,1.5,97,32
aotizhongxin_aq,2018/2/26 7:00,135,,55,1.4,102,30
aotizhongxin_aq,2018/2/26 8:00,142,,63,1.6,99,29
aotizhongxin_aq,2018/2/26 9:00,139,,69,1.6,92,28
aotizhongxin_aq,2018/2/26 10:00,134,,70,1.5,90,26
aotizhongxin_aq,2018/2/26 11:00,137,,74,1.5,77,25
aotizhongxin_aq,2018/2/26 12:00,136,,76,1.6,65,23
aotizhongxin_aq,2018/2/26 13:00,142,144,122,1.8,13,20
aotizhongxin_aq,2018/2/26 14:00,146,149,140,2,2,17
aotizhongxin_aq,2018/2/26 15:00,161,,154,2.6,2,37
aotizhongxin_aq,2018/2/26 16:00,176,,135,2.6,2,45
aotizhongxin_aq,2018/2/26 17:00,183,,138,2.9,2,41
aotizhongxin_aq,2018/2/26 18:00,190,,136,2.8,2,29
aotizhongxin_aq,2018/2/26 19:00,201,,139,2.4,2,24
aotizhongxin_aq,2018/2/26 20:00,186,,134,2.5,,20
aotizhongxin_aq,2018/2/26 21:00,240,246,101,2.7,2,10
aotizhongxin_aq,2018/2/26 22:00,238,251,91,3.9,2,14
aotizhongxin_aq,2018/2/26 23:00,237,,87,5.3,2,18
aotizhongxin_aq,2018/2/27 0:00,248,253,77,4.8,2,19
aotizhongxin_aq,2018/2/27 1:00,179,,45,2.2,5,9
aotizhongxin_aq,2018/2/27 2:00,150,,36,1.3,20,8
aotizhongxin_aq,2018/2/27 3:00,156,,33,1.3,26,8
aotizhongxin_aq,2018/2/27 4:00,163,,31,1.4,36,9
aotizhongxin_aq,2018/2/27 5:00,166,,32,1.5,42,9
aotizhongxin_aq,2018/2/27 6:00,170,,33,1.4,49,9
aotizhongxin_aq,2018/2/27 7:00,170,,37,1.5,55,9
aotizhongxin_aq,2018/2/27 8:00,158,,32,1.3,74,10
aotizhongxin_aq,2018/2/27 9:00,157,,35,1.3,74,10
aotizhongxin_aq,2018/2/27 10:00,152,,39,1.3,76,11
aotizhongxin_aq,2018/2/27 11:00,141,152,36,1.3,84,12
aotizhongxin_aq,2018/2/27 12:00,139,159,35,1.3,82,11
aotizhongxin_aq,2018/2/27 13:00,134,169,40,1.3,73,11
aotizhongxin_aq,2018/2/27 14:00,120,153,31,1.1,81,11
aotizhongxin_aq,2018/2/27 15:00,93,124,29,1.1,76,11
aotizhongxin_aq,2018/2/27 16:00,97,126,34,1.1,65,10
aotizhongxin_aq,2018/2/27 17:00,93,115,32,1,64,10
aotizhongxin_aq,2018/2/27 18:00,88,105,32,1,62,9
aotizhongxin_aq,2018/2/27 19:00,93,99,33,1,59,9
aotizhongxin_aq,2018/2/27 20:00,97,105,40,1,48,7
aotizhongxin_aq,2018/2/27 21:00,105,,38,0.9,51,8
aotizhongxin_aq,2018/2/27 22:00,107,,37,0.9,52,8
aotizhongxin_aq,2018/2/27 23:00,103,,38,1,56,11
aotizhongxin_aq,2018/2/28 0:00,100,,53,1.2,45,15
aotizhongxin_aq,2018/2/28 1:00,106,115,51,1.4,56,18
aotizhongxin_aq,2018/2/28 2:00,109,119,51,1.5,55,18
aotizhongxin_aq,2018/2/28 3:00,111,115,45,1.4,66,17
aotizhongxin_aq,2018/2/28 4:00,114,118,48,1.5,68,16
aotizhongxin_aq,2018/2/28 5:00,122,,48,1.4,75,15
aotizhongxin_aq,2018/2/28 6:00,130,,53,1.4,72,13
aotizhongxin_aq,2018/2/28 7:00,124,128,53,1.3,74,11
aotizhongxin_aq,2018/2/28 8:00,118,136,53,1.2,75,10
aotizhongxin_aq,2018/2/28 9:00,123,126,66,1.3,61,10
aotizhongxin_aq,2018/2/28 10:00,123,143,73,1.4,53,12
aotizhongxin_aq,2018/2/28 11:00,114,138,79,1.4,37,9
aotizhongxin_aq,2018/2/28 12:00,54,98,40,0.6,57,2
aotizhongxin_aq,2018/2/28 13:00,12,194,9,0.2,82,2
aotizhongxin_aq,2018/2/28 14:00,8,120,9,0.2,81,2
aotizhongxin_aq,2018/2/28 15:00,9,84,10,0.2,78,2
badaling_aq,2018/1/31 16:00,42,109,55,0.7,18,18
badaling_aq,2018/1/31 17:00,40,112,51,0.7,18,17
badaling_aq,2018/1/31 18:00,40,107,54,0.7,14,17
badaling_aq,2018/1/31 19:00,45,106,56,1.1,12,21
badaling_aq,2018/1/31 20:00,47,118,66,1.1,2,12
badaling_aq,2018/1/31 21:00,60,125,78,1.3,2,16
badaling_aq,2018/1/31 22:00,51,118,71,1.3,2,24
badaling_aq,2018/1/31 23:00,53,125,70,1.4,2,29
badaling_aq,2018/2/1 0:00,57,135,67,1.7,2,30
badaling_aq,2018/2/1 1:00,57,143,62,1.6,8,26
badaling_aq,2018/2/1 2:00,68,150,50,1.5,20,28
badaling_aq,2018/2/1 3:00,57,153,36,1.2,37,25
badaling_aq,2018/2/1 4:00,45,155,25,0.9,53,16
badaling_aq,2018/2/1 5:00,,43,18,0.7,19,9
badaling_aq,2018/2/1 6:00,30,,22,0.7,2,12
badaling_aq,2018/2/1 7:00,26,94,14,0.5,2,6
badaling_aq,2018/2/1 8:00,28,96,14,0.5,2,4
badaling_aq,2018/2/1 9:00,26,85,13,0.4,2,3
badaling_aq,2018/2/1 10:00,13,36,12,0.3,2,2
badaling_aq,2018/2/1 11:00,12,33,12,0.4,2,2
badaling_aq,2018/2/1 12:00,15,31,23,0.4,2,2
badaling_aq,2018/2/1 13:00,14,39,17,0.4,2,2
badaling_aq,2018/2/1 14:00,12,42,16,0.4,2,2
badaling_aq,2018/2/1 15:00,16,72,32,0.4,2,4
badaling_aq,2018/2/1 16:00,9,21,10,0.3,2,2
badaling_aq,2018/2/1 17:00,15,46,41,0.4,2,3
badaling_aq,2018/2/1 18:00,14,31,35,0.6,2,3
badaling_aq,2018/2/1 19:00,16,41,57,0.8,2,6
badaling_aq,2018/2/1 20:00,15,44,52,0.6,2,5
badaling_aq,2018/2/1 21:00,8,,27,0.4,2,2
badaling_aq,2018/2/1 22:00,10,34,29,0.4,2,3
badaling_aq,2018/2/1 23:00,7,33,32,0.5,2,5
badaling_aq,2018/2/2 0:00,12,42,29,0.6,2,9
badaling_aq,2018/2/2 1:00,21,,28,0.7,2,16
badaling_aq,2018/2/2 2:00,22,72,20,0.7,2,11
badaling_aq,2018/2/2 3:00,21,105,15,0.6,31,9
badaling_aq,2018/2/2 4:00,16,100,11,0.5,60,7
badaling_aq,2018/2/2 5:00,27,107,9,0.5,63,4
badaling_aq,2018/2/2 6:00,17,75,7,0.4,66,3
badaling_aq,2018/2/2 7:00,17,52,6,0.4,68,2
badaling_aq,2018/2/2 8:00,11,57,6,0.4,68,2
badaling_aq,2018/2/2 9:00,12,57,8,0.4,66,3
badaling_aq,2018/2/2 10:00,16,45,14,0.4,62,3
badaling_aq,2018/2/2 11:00,16,39,10,0.4,65,2
badaling_aq,2018/2/2 12:00,11,31,9,0.4,64,2
badaling_aq,2018/2/2 13:00,13,34,22,0.4,51,2
badaling_aq,2018/2/2 14:00,19,34,42,0.4,30,3
badaling_aq,2018/2/2 15:00,14,39,28,0.4,42,3
badaling_aq,2018/2/2 16:00,16,39,28,0.6,40,7
badaling_aq,2018/2/2 17:00,20,42,32,0.6,33,11
badaling_aq,2018/2/2 18:00,21,39,38,0.6,23,12
badaling_aq,2018/2/2 19:00,17,38,48,0.5,18,11
badaling_aq,2018/2/2 20:00,14,35,50,0.5,17,14
badaling_aq,2018/2/2 21:00,13,29,35,0.5,27,12
badaling_aq,2018/2/2 22:00,14,26,39,0.5,26,11
badaling_aq,2018/2/2 23:00,17,30,34,0.5,30,12
badaling_aq,2018/2/3 0:00,14,33,32,0.7,30,14
badaling_aq,2018/2/3 1:00,22,48,44,0.8,21,17
badaling_aq,2018/2/3 2:00,19,45,28,0.6,39,11
badaling_aq,2018/2/3 3:00,16,41,19,0.4,48,9
badaling_aq,2018/2/3 4:00,12,46,12,0.3,57,5
badaling_aq,2018/2/3 5:00,10,52,10,0.3,60,4
badaling_aq,2018/2/3 6:00,10,43,9,0.2,61,3
badaling_aq,2018/2/3 7:00,7,30,5,0.1,68,2
badaling_aq,2018/2/3 8:00,5,21,3,0.1,70,2
badaling_aq,2018/2/3 9:00,4,22,4,0.1,72,2
badaling_aq,2018/2/3 10:00,5,25,6,0.1,69,2
badaling_aq,2018/2/3 11:00,8,41,10,0.2,63,2
badaling_aq,2018/2/3 12:00,10,13,12,0.2,61,2
badaling_aq,2018/2/3 13:00,10,11,12,0.2,62,2
badaling_aq,2018/2/3 14:00,16,23,55,0.6,20,8
badaling_aq,2018/2/3 15:00,16,37,50,0.5,21,11
badaling_aq,2018/2/3 16:00,19,41,45,0.4,24,8
badaling_aq,2018/2/3 17:00,21,44,54,0.5,13,9
badaling_aq,2018/2/3 18:00,18,38,46,0.5,20,9
badaling_aq,2018/2/3 19:00,20,31,55,0.7,11,13
badaling_aq,2018/2/3 20:00,16,23,44,0.6,21,21
badaling_aq,2018/2/3 21:00,15,20,40,0.5,25,17
badaling_aq,2018/2/3 22:00,11,18,31,0.5,34,12
badaling_aq,2018/2/3 23:00,8,13,25,0.4,40,9
badaling_aq,2018/2/4 0:00,13,23,24,0.4,40,12
badaling_aq,2018/2/4 1:00,16,27,22,0.6,42,15
badaling_aq,2018/2/4 2:00,17,31,22,0.6,44,16
badaling_aq,2018/2/4 3:00,16,41,18,0.5,51,14
badaling_aq,2018/2/4 4:00,14,48,17,0.4,55,11
badaling_aq,2018/2/4 5:00,13,76,13,0.3,63,7
badaling_aq,2018/2/4 6:00,13,65,12,0.4,65,7
badaling_aq,2018/2/4 7:00,9,38,8,0.2,72,3
badaling_aq,2018/2/4 8:00,5,37,6,0.1,74,2
badaling_aq,2018/2/4 9:00,8,66,7,0.1,73,2
badaling_aq,2018/2/4 10:00,7,56,9,0.1,71,2
badaling_aq,2018/2/4 11:00,8,33,6,0.2,72,2
badaling_aq,2018/2/4 12:00,8,44,6,0.2,70,3
badaling_aq,2018/2/4 13:00,11,47,9,0.2,67,2
badaling_aq,2018/2/4 14:00,8,39,16,0.2,57,2
badaling_aq,2018/2/4 15:00,,19,11,0.2,58,2
badaling_aq,2018/2/4 16:00,,,16,0.2,2,3
badaling_aq,2018/2/4 17:00,7,,20,0.3,2,3
badaling_aq,2018/2/4 18:00,10,,20,0.4,2,8
badaling_aq,2018/2/4 19:00,12,,23,0.4,2,7
badaling_aq,2018/2/4 20:00,10,,18,0.3,44,5
badaling_aq,2018/2/4 21:00,9,,27,0.3,39,4
badaling_aq,2018/2/4 22:00,10,,27,0.3,43,5
badaling_aq,2018/2/4 23:00,12,,22,0.3,47,5
badaling_aq,2018/2/5 0:00,12,,23,0.4,45,7
badaling_aq,2018/2/5 1:00,14,,21,0.5,48,8
badaling_aq,2018/2/5 2:00,15,,16,0.4,56,5
badaling_aq,2018/2/5 3:00,11,,10,0.3,63,3
badaling_aq,2018/2/5 4:00,,,12,0.4,55,4
badaling_aq,2018/2/5 5:00,,6,7,0.3,59,2
badaling_aq,2018/2/5 6:00,15,19,9,0.3,62,5
badaling_aq,2018/2/5 7:00,16,30,8,0.3,64,6
badaling_aq,2018/2/5 8:00,32,,7,0.3,66,5
badaling_aq,2018/2/5 9:00,25,26,7,0.2,67,4
badaling_aq,2018/2/5 10:00,13,18,4,0.2,70,3
badaling_aq,2018/2/5 11:00,13,17,16,0.2,57,4
badaling_aq,2018/2/5 12:00,10,13,10,0.2,62,4
badaling_aq,2018/2/5 13:00,8,12,27,0.3,45,5
badaling_aq,2018/2/5 14:00,8,20,59,0.4,12,7
badaling_aq,2018/2/5 15:00,10,20,53,0.3,13,7
badaling_aq,2018/2/5 16:00,17,25,59,0.5,7,11
badaling_aq,2018/2/5 17:00,21,40,66,0.6,2,14
badaling_aq,2018/2/5 18:00,26,64,71,0.7,2,19
badaling_aq,2018/2/5 19:00,28,53,69,0.7,2,22
badaling_aq,2018/2/5 20:00,21,56,73,0.6,2,21
badaling_aq,2018/2/5 21:00,21,41,69,0.7,2,17
badaling_aq,2018/2/5 22:00,24,31,70,1,2,19
badaling_aq,2018/2/5 23:00,27,37,64,0.8,2,14
badaling_aq,2018/2/6 0:00,35,46,66,1.1,2,19
